lon,lat,grade
-122.3833974,47.59350301,1
-122.3833974,47.59350301,1
-122.308459,47.59356793,1
-122.3259677,47.59365795,1
-122.299059,47.5937616,1
-122.3099342,47.59378887,1
-122.3099342,47.59378887,1
-122.3011664,47.59379298,1
-122.3011664,47.59379298,1
-122.3011664,47.59379298,1
-122.3011664,47.59379298,1
-122.302214,47.59380298,1
-122.3332687,47.5938359,1
-122.2965837,47.59390064,1
-122.2927482,47.59405931,1
-122.2927482,47.59405931,1
-122.2927482,47.59405931,1
-122.3091212,47.59443151,1
-122.296005,47.594486,1
-122.3062166,47.59449383,1
-122.2878114,47.59456614,1
-122.3032721,47.59458128,1
-122.3842523,47.5946178,1
-122.3842523,47.5946178,1
-122.2927342,47.59463196,1
-122.2965071,47.59500213,1
-122.2990604,47.59506342,1
-122.3022201,47.59507719,1
-122.3011684,47.59507782,1
-122.3096689,47.59515308,1
-122.3096689,47.59515308,1
-122.3096689,47.59515308,1
-122.3096689,47.59515308,1
-122.3096689,47.59515308,1
-122.3096689,47.59515308,1
-122.3096689,47.59515308,1
-122.3072925,47.59519048,1
-122.3250699,47.59541565,1
-122.297575,47.5955267,1
-122.28841,47.59574,1
-122.2951381,47.59578837,1
-122.2877664,47.59585868,1
-122.3011699,47.59602511,1
-122.29751,47.596127,1
-122.3125104,47.59623427,1
-122.3220693,47.59666932,1
-122.3220693,47.59666932,1
-122.3231077,47.59667115,1
-122.3231077,47.59667115,1
-122.3231077,47.59667115,1
-122.3231077,47.59667115,1
-122.3250673,47.59667212,1
-122.3332682,47.59678343,1
-122.3332682,47.59678343,1
-122.3332682,47.59678343,1
-122.3332682,47.59678343,1
-122.2902233,47.59708802,1
-122.30223,47.597176,1
-122.3022275,47.59717702,1
-122.3022275,47.59717702,1
-122.2872101,47.59725736,1
-122.3011656,47.59732786,1
-122.3011656,47.59732786,1
-122.2999376,47.59743197,1
-122.2999376,47.59743197,1
-122.3263683,47.5975133,1
-122.3276778,47.5975153,1
-122.3250603,47.59793244,1
-122.3250603,47.59793244,1
-122.3250603,47.59793244,1
-122.3250603,47.59793244,1
-122.3250603,47.59793244,1
-122.3263655,47.59793449,1
-122.3263655,47.59793449,1
-122.3263655,47.59793449,1
-122.2999215,47.59809588,1
-122.332889,47.59828853,1
-122.332889,47.59828853,1
-122.3102753,47.59832548,1
-122.3102753,47.59832548,1
-122.3102753,47.59832548,1
-122.3102753,47.59832548,1
-122.3153176,47.59833443,1
-122.3153176,47.59833443,1
-122.315315,47.598335,1
-122.3184358,47.59834276,1
-122.3234253,47.59834871,1
-122.32473,47.59835,1
-122.32408,47.59835,1
-122.3240791,47.59835025,1
-122.3240791,47.59835025,1
-122.3240791,47.59835025,1
-122.3240791,47.59835025,1
-122.3250586,47.59835034,1
-122.3247315,47.59835127,1
-122.3247315,47.59835127,1
-122.3247315,47.59835127,1
-122.3247315,47.59835127,1
-122.3247315,47.59835127,1
-122.3247315,47.59835127,1
-122.3257113,47.59835286,1
-122.3257113,47.59835286,1
-122.3270173,47.59835485,1
-122.3135843,47.59856585,1
-122.299901,47.59868287,1
-122.299901,47.59868287,1
-122.299901,47.59868287,1
-122.299901,47.59868287,1
-122.299901,47.59868287,1
-122.3341897,47.59874828,1
-122.3250569,47.59877133,1
-122.3250569,47.59877133,1
-122.3250569,47.59877133,1
-122.3196421,47.59918352,1
-122.3224475,47.59918522,1
-122.3184307,47.59918657,1
-122.320332,47.59918734,1
-122.3172261,47.59918764,1
-122.3263638,47.59919147,1
-122.3289706,47.59919562,1
-122.3335352,47.59920386,1
-122.33419,47.599205,1
-122.31158,47.59922276,1
-122.30962,47.59923539,1
-122.30962,47.59923539,1
-122.3083151,47.59924291,1
-122.30831,47.599243,1
-122.3076645,47.59924615,1
-122.3063593,47.59925208,1
-122.3063593,47.59925208,1
-122.3038094,47.59927115,1
-122.3038094,47.59927115,1
-122.3005106,47.59927753,1
-122.3022373,47.5992807,1
-122.3022373,47.5992807,1
-122.3022373,47.5992807,1
-122.3022373,47.5992807,1
-122.3022373,47.5992807,1
-122.3011388,47.59928666,1
-122.3300105,47.59959463,1
-122.3141339,47.5996105,1
-122.3263588,47.59961241,1
-122.3289663,47.59961646,1
-122.3289663,47.59961646,1
-122.3289663,47.59961646,1
-122.328964,47.599617,1
-122.3102711,47.59961758,1
-122.3315755,47.59962093,1
-122.3315755,47.59962093,1
-122.3341865,47.59962453,1
-122.2962191,47.59975003,1
-122.3032877,47.59979832,1
-122.306356,47.59999521,1
-122.307008,47.59999802,1
-122.307008,47.59999802,1
-122.307008,47.59999802,1
-122.307008,47.59999802,1
-122.30701,47.6,1
-122.3128539,47.60000841,1
-122.3128539,47.60000841,1
-122.3165502,47.60001103,1
-122.3165502,47.60001103,1
-122.3172334,47.60001288,1
-122.3172334,47.60001288,1
-122.3259884,47.60003149,1
-122.3276649,47.60003264,1
-122.3289663,47.60003473,1
-122.3289663,47.60003473,1
-122.3289663,47.60003473,1
-122.3289663,47.60003473,1
-122.3289663,47.60003473,1
-122.3289663,47.60003473,1
-122.33419,47.600044,1
-122.3348257,47.60004523,1
-122.2986415,47.60011458,1
-122.3038159,47.60031912,1
-122.3032923,47.60032,1
-122.33591,47.600464,1
-122.33591,47.600464,1
-122.3303,47.600464,1
-122.3303027,47.60046402,1
-122.3303027,47.60046402,1
-122.3303027,47.60046402,1
-122.3308075,47.60046424,1
-122.3308075,47.60046424,1
-122.3359099,47.60046538,1
-122.3359099,47.60046538,1
-122.3359099,47.60046538,1
-122.3359099,47.60046538,1
-122.2857109,47.60063272,1
-122.2857109,47.60063272,1
-122.2857109,47.60063272,1
-122.3174794,47.60082989,1
-122.3047546,47.60083138,1
-122.3047546,47.60083138,1
-122.3047546,47.60083138,1
-122.3047546,47.60083138,1
-122.3047546,47.60083138,1
-122.3047546,47.60083138,1
-122.305701,47.60083342,1
-122.305701,47.60083342,1
-122.305701,47.60083342,1
-122.3063555,47.60083426,1
-122.3063555,47.60083426,1
-122.2963904,47.60086352,1
-122.3263552,47.60086969,1
-122.3302716,47.60087581,1
-122.3302716,47.60087581,1
-122.3359799,47.60088008,1
-122.334184,47.60088185,1
-122.3022358,47.6010021,1
-122.3022358,47.6010021,1
-122.3313926,47.60107282,1
-122.3313926,47.60107282,1
-122.3313926,47.60107282,1
-122.3313926,47.60107282,1
-122.3313926,47.60107282,1
-122.3313926,47.60107282,1
-122.3313926,47.60107282,1
-122.3313926,47.60107282,1
-122.3313926,47.60107282,1
-122.3313926,47.60107282,1
-122.3313926,47.60107282,1
-122.3313926,47.60107282,1
-122.33139,47.601074,1
-122.3033002,47.6010836,1
-122.299978,47.60126486,1
-122.326355,47.60129,1
-122.3263524,47.60129045,1
-122.3263524,47.60129045,1
-122.3341801,47.60130276,1
-122.3341801,47.60130276,1
-122.3362137,47.60132062,1
-122.329506,47.60137,1
-122.329506,47.60137,1
-122.3295065,47.60137163,1
-122.331777,47.60149293,1
-122.331777,47.60149293,1
-122.331777,47.60149293,1
-122.331777,47.60149293,1
-122.331777,47.60149293,1
-122.331777,47.60149293,1
-122.2978651,47.6016568,1
-122.2983906,47.60165954,1
-122.2989192,47.60165967,1
-122.2989192,47.60165967,1
-122.2989192,47.60165967,1
-122.2989192,47.60165967,1
-122.3023411,47.6016649,1
-122.3076604,47.6016756,1
-122.3083081,47.60167721,1
-122.3115728,47.60168242,1
-122.3224506,47.60170234,1
-122.3224506,47.60170234,1
-122.3263509,47.6017088,1
-122.3263509,47.6017088,1
-122.3263509,47.6017088,1
-122.3302674,47.60171492,1
-122.3319864,47.60171697,1
-122.3319864,47.60171697,1
-122.3311241,47.60171757,1
-122.3311241,47.60171757,1
-122.3311241,47.60171757,1
-122.3311241,47.60171757,1
-122.3311241,47.60171757,1
-122.3311241,47.60171757,1
-122.3311241,47.60171757,1
-122.3311241,47.60171757,1
-122.3311241,47.60171757,1
-122.3311241,47.60171757,1
-122.3311241,47.60171757,1
-122.3311241,47.60171757,1
-122.3311241,47.60171757,1
-122.3341798,47.60172096,1
-122.3340387,47.60172211,1
-122.3340387,47.60172211,1
-122.3340387,47.60172211,1
-122.3341768,47.60214897,1
-122.3024334,47.6021576,1
-122.3037363,47.60216965,1
-122.30504,47.602173,1
-122.3089636,47.60217718,1
-122.3102234,47.60217894,1
-122.3167818,47.60218964,1
-122.3167818,47.60218964,1
-122.3167818,47.60218964,1
-122.3167818,47.60218964,1
-122.3167818,47.60218964,1
-122.3167818,47.60218964,1
-122.3167818,47.60218964,1
-122.3167818,47.60218964,1
-122.31678,47.60219,1
-122.3194762,47.602201,1
-122.322487,47.60225158,1
-122.3325222,47.60230492,1
-122.3325222,47.60230492,1
-122.2849912,47.60231258,1
-122.2849912,47.60231258,1
-122.2849912,47.60231258,1
-122.2849912,47.60231258,1
-122.28499,47.602314,1
-122.3310822,47.60241242,1
-122.3310822,47.60241242,1
-122.3310822,47.60241242,1
-122.3310822,47.60241242,1
-122.3310822,47.60241242,1
-122.3310822,47.60241242,1
-122.3310822,47.60241242,1
-122.3310822,47.60241242,1
-122.331085,47.602413,1
-122.3342849,47.60255314,1
-122.3342849,47.60255314,1
-122.33428,47.602554,1
-122.2949305,47.60260229,1
-122.2959837,47.60260447,1
-122.3107213,47.60267792,1
-122.3181042,47.60268594,1
-122.3181042,47.60268594,1
-122.3174413,47.60268714,1
-122.317444,47.602688,1
-122.3188625,47.60268975,1
-122.320073,47.60269211,1
-122.3337267,47.60278737,1
-122.3337267,47.60278737,1
-122.3337267,47.60278737,1
-122.3240927,47.60287059,1
-122.3194067,47.60289604,1
-122.2846292,47.60299175,1
-122.3141936,47.60309549,1
-122.3141936,47.60309549,1
-122.3141936,47.60309549,1
-122.3089662,47.60309598,1
-122.3181018,47.60310244,1
-122.3181018,47.60310244,1
-122.3181018,47.60310244,1
-122.3181018,47.60310244,1
-122.3181018,47.60310244,1
-122.3181018,47.60310244,1
-122.3181018,47.60310244,1
-122.3181018,47.60310244,1
-122.3181018,47.60310244,1
-122.3181018,47.60310244,1
-122.3181018,47.60310244,1
-122.3181018,47.60310244,1
-122.2916201,47.60318752,1
-122.2931547,47.60319146,1
-122.2844867,47.60330828,1
-122.3010956,47.60350439,1
-122.3010956,47.60350439,1
-122.3181035,47.60351403,1
-122.3181035,47.60351403,1
-122.3101815,47.60351569,1
-122.3366966,47.60351665,1
-122.3112601,47.60351814,1
-122.3128737,47.6035191,1
-122.3213591,47.60352034,1
-122.3213591,47.60352034,1
-122.3037357,47.60391849,1
-122.3063474,47.60392256,1
-122.3063474,47.60392256,1
-122.3101972,47.60392523,1
-122.31287,47.60393,1
-122.3128685,47.60393245,1
-122.3194096,47.60393961,1
-122.3194096,47.60393961,1
-122.3212147,47.60407387,1
-122.3212147,47.60407387,1
-122.283867,47.6041034,1
-122.283867,47.6041034,1
-122.283867,47.6041034,1
-122.3234439,47.60412808,1
-122.3234439,47.60412808,1
-122.3327146,47.60419712,1
-122.3010862,47.60432163,1
-122.3024283,47.60432624,1
-122.3024283,47.60432624,1
-122.3063449,47.60433044,1
-122.3115591,47.60433959,1
-122.3128687,47.60434176,1
-122.3122115,47.60434255,1
-122.3122115,47.60434255,1
-122.3122115,47.60434255,1
-122.3122115,47.60434255,1
-122.3181073,47.60435578,1
-122.3194128,47.60435793,1
-122.3199916,47.60436137,1
-122.2847701,47.60438101,1
-122.3246521,47.60460902,1
-122.32465,47.60461,1
-122.3037312,47.60462766,1
-122.3037312,47.60462766,1
-122.2835441,47.60464255,1
-122.3194119,47.60478099,1
-122.3240973,47.60483956,1
-122.3226632,47.60494782,1
-122.3365647,47.60505166,1
-122.3212289,47.60505534,1
-122.3212289,47.60505534,1
-122.3328115,47.60514239,1
-122.3328115,47.60514239,1
-122.3044114,47.60516275,1
-122.3044114,47.60516275,1
-122.3044114,47.60516275,1
-122.3194166,47.60519967,1
-122.2858758,47.60520499,1
-122.29679,47.605206,1
-122.2967934,47.60520743,1
-122.2967934,47.60520743,1
-122.3089481,47.6052487,1
-122.3089481,47.6052487,1
-122.3115558,47.6052611,1
-122.312863,47.60526542,1
-122.3229915,47.60530373,1
-122.3253044,47.60532236,1
-122.2888354,47.60536682,1
-122.2888354,47.60536682,1
-122.2888354,47.60536682,1
-122.321551,47.60541286,1
-122.321551,47.60541286,1
-122.2873733,47.6054382,1
-122.2873733,47.6054382,1
-122.31613,47.605564,1
-122.316128,47.60556447,1
-122.316128,47.60556447,1
-122.3027972,47.60566024,1
-122.3233152,47.60566146,1
-122.3050331,47.60566445,1
-122.3050331,47.60566445,1
-122.2926241,47.60566622,1
-122.3279505,47.60569675,1
-122.32795,47.605698,1
-122.3181091,47.60570247,1
-122.3181091,47.60570247,1
-122.3181091,47.60570247,1
-122.3181091,47.60570247,1
-122.3181091,47.60570247,1
-122.3181091,47.60570247,1
-122.3181091,47.60570247,1
-122.31941,47.605705,1
-122.3194144,47.60570516,1
-122.3194144,47.60570516,1
-122.3194144,47.60570516,1
-122.3194144,47.60570516,1
-122.3194144,47.60570516,1
-122.3207492,47.60571969,1
-122.3207492,47.60571969,1
-122.3372176,47.60576503,1
-122.3372176,47.60576503,1
-122.3311482,47.60583828,1
-122.3141674,47.60587392,1
-122.3141674,47.60587392,1
-122.3167806,47.60588517,1
-122.2840863,47.60591872,1
-122.3259581,47.60603682,1
-122.3044086,47.60616415,1
-122.306332,47.606165,1
-122.30568,47.606167,1
-122.3082887,47.60616717,1
-122.3122073,47.60618397,1
-122.3154717,47.60619712,1
-122.3161256,47.60620026,1
-122.3187632,47.60620728,1
-122.3187632,47.60620728,1
-122.2894516,47.60634003,1
-122.3408737,47.60640698,1
-122.3378706,47.60647838,1
-122.3378706,47.60647838,1
-122.324844,47.606503,1
-122.330364,47.60665954,1
-122.330364,47.60665954,1
-122.330364,47.60665954,1
-122.3050296,47.60666716,1
-122.3063282,47.60666957,1
-122.3349976,47.60669383,1
-122.3242974,47.60673166,1
-122.3266109,47.60675012,1
-122.333565,47.6068,1
-122.31547,47.60683,1
-122.2834834,47.60683142,1
-122.3381993,47.60683381,1
-122.316124,47.606834,1
-122.316124,47.606834,1
-122.316124,47.606834,1
-122.30378,47.60702,1
-122.3376419,47.60706704,1
-122.2949116,47.6070822,1
-122.2978402,47.6070864,1
-122.307629,47.60709271,1
-122.3044053,47.60716784,1
-122.2838222,47.60716901,1
-122.2838222,47.60716901,1
-122.3207555,47.60721674,1
-122.3347686,47.60728265,1
-122.3347686,47.60728265,1
-122.326385,47.607338,1
-122.326382,47.60733885,1
-122.30502,47.60759,1
-122.3327776,47.60762289,1
-122.3393363,47.60773163,1
-122.3154598,47.6077375,1
-122.339108,47.60782811,1
-122.339108,47.60782811,1
-122.339108,47.60782811,1
-122.34067,47.60786,1
-122.3406699,47.60786035,1
-122.3406699,47.60786035,1
-122.3331074,47.60797866,1
-122.2949092,47.60799314,1
-122.2953763,47.60799515,1
-122.2953763,47.60799515,1
-122.2975651,47.60799739,1
-122.2978409,47.60799932,1
-122.2988707,47.60799977,1
-122.298355,47.608,1
-122.2994629,47.60800236,1
-122.301478,47.60800455,1
-122.3027715,47.60800704,1
-122.3043732,47.60801253,1
-122.305672,47.60801539,1
-122.3134999,47.60804531,1
-122.31612,47.608055,1
-122.3167817,47.60805832,1
-122.3167817,47.60805832,1
-122.3279159,47.60817661,1
-122.3279159,47.60817661,1
-122.3279159,47.60817661,1
-122.3279159,47.60817661,1
-122.3279159,47.60817661,1
-122.3432712,47.60820692,1
-122.3432712,47.60820692,1
-122.3379982,47.60828974,1
-122.3287972,47.60830131,1
-122.3287972,47.60830131,1
-122.3287972,47.60830131,1
-122.3287972,47.60830131,1
-122.3287972,47.60830131,1
-122.3395594,47.60832456,1
-122.3395594,47.60832456,1
-122.3395594,47.60832456,1
-122.3395594,47.60832456,1
-122.3395594,47.60832456,1
-122.3395594,47.60832456,1
-122.3395594,47.60832456,1
-122.3395594,47.60832456,1
-122.3273621,47.60840796,1
-122.3407976,47.6084931,1
-122.3407976,47.6084931,1
-122.3407976,47.6084931,1
-122.3407976,47.6084931,1
-122.3407976,47.6084931,1
-122.3407976,47.6084931,1
-122.3407976,47.6084931,1
-122.3407976,47.6084931,1
-122.3407976,47.6084931,1
-122.3407976,47.6084931,1
-122.3407976,47.6084931,1
-122.2975565,47.60850427,1
-122.2975565,47.60850427,1
-122.2975565,47.60850427,1
-122.297554,47.608505,1
-122.3014702,47.6085112,1
-122.31154,47.60862,1
-122.31415,47.60863,1
-122.31415,47.60863,1
-122.31415,47.60863,1
-122.3167799,47.60864269,1
-122.3167799,47.60864269,1
-122.331313,47.60872917,1
-122.331313,47.60872917,1
-122.32769,47.608765,1
-122.3276871,47.60876553,1
-122.3384495,47.60878866,1
-122.3384495,47.60878866,1
-122.3384495,47.60878866,1
-122.3384495,47.60878866,1
-122.3384495,47.60878866,1
-122.3400165,47.60881966,1
-122.3400165,47.60881966,1
-122.3400165,47.60881966,1
-122.3400165,47.60881966,1
-122.3400165,47.60881966,1
-122.3400165,47.60881966,1
-122.32945,47.60901496,1
-122.32945,47.60901496,1
-122.32945,47.60901496,1
-122.32945,47.60901496,1
-122.32945,47.60901496,1
-122.32945,47.60901496,1
-122.3027636,47.60901894,1
-122.3394586,47.60905306,1
-122.3394586,47.60905306,1
-122.3394586,47.60905306,1
-122.3394586,47.60905306,1
-122.3280151,47.60912053,1
-122.2872077,47.60923248,1
-122.3373387,47.60925298,1
-122.3389068,47.60928404,1
-122.3404677,47.6093176,1
-122.3404677,47.6093176,1
-122.3251425,47.60933646,1
-122.3251425,47.60933646,1
-122.302762,47.60952107,1
-122.302762,47.60952107,1
-122.3050183,47.60952567,1
-122.3269053,47.60958479,1
-122.3456466,47.6096122,1
-122.3456466,47.6096122,1
-122.3421729,47.60963289,1
-122.3330981,47.60965504,1
-122.3330981,47.60965504,1
-122.3362293,47.60971758,1
-122.337793,47.60974846,1
-122.308918,47.60977866,1
-122.3393581,47.60978173,1
-122.3393581,47.60978173,1
-122.3419718,47.60978279,1
-122.3419718,47.60978279,1
-122.3419718,47.60978279,1
-122.3102236,47.60978434,1
-122.3115294,47.60979001,1
-122.3115294,47.60979001,1
-122.3240326,47.60980069,1
-122.3428796,47.60981274,1
-122.3428796,47.60981274,1
-122.3428796,47.60981274,1
-122.3428796,47.60981274,1
-122.3428796,47.60981274,1
-122.3428796,47.60981274,1
-122.3409252,47.60981395,1
-122.34288,47.609814,1
-122.34288,47.609814,1
-122.28939,47.609833,1
-122.2955914,47.61000924,1
-122.2955914,47.61000924,1
-122.2988464,47.61001544,1
-122.3014578,47.61002017,1
-122.3027635,47.61002251,1
-122.3403672,47.61004628,1
-122.3403672,47.61004628,1
-122.3403672,47.61004628,1
-122.3403672,47.61004628,1
-122.3403672,47.61004628,1
-122.3403672,47.61004628,1
-122.3403672,47.61004628,1
-122.3403672,47.61004628,1
-122.3403672,47.61004628,1
-122.3403672,47.61004628,1
-122.3403672,47.61004628,1
-122.3403672,47.61004628,1
-122.3403672,47.61004628,1
-122.3366873,47.61021277,1
-122.3366873,47.61021277,1
-122.3366873,47.61021277,1
-122.33825,47.610245,1
-122.33825,47.610245,1
-122.33825,47.610245,1
-122.3382473,47.61024631,1
-122.3382473,47.61024631,1
-122.3382473,47.61024631,1
-122.3382473,47.61024631,1
-122.3382473,47.61024631,1
-122.3382473,47.61024631,1
-122.3382473,47.61024631,1
-122.3382473,47.61024631,1
-122.3382473,47.61024631,1
-122.3382473,47.61024631,1
-122.3382473,47.61024631,1
-122.3382473,47.61024631,1
-122.3398154,47.61027559,1
-122.3398154,47.61027559,1
-122.3398154,47.61027559,1
-122.3436403,47.61031812,1
-122.3436403,47.61031812,1
-122.3436403,47.61031812,1
-122.3436403,47.61031812,1
-122.34239,47.610344,1
-122.34239,47.610344,1
-122.34239,47.610344,1
-122.3423916,47.61034468,1
-122.3423916,47.61034468,1
-122.3423916,47.61034468,1
-122.3423916,47.61034468,1
-122.3423916,47.61034468,1
-122.3423916,47.61034468,1
-122.3423916,47.61034468,1
-122.3423916,47.61034468,1
-122.3423916,47.61034468,1
-122.3423916,47.61034468,1
-122.3423916,47.61034468,1
-122.3423916,47.61034468,1
-122.3423916,47.61034468,1
-122.3076062,47.61035472,1
-122.3102219,47.61036741,1
-122.3147885,47.61038696,1
-122.3167834,47.61039448,1
-122.2904319,47.6104169,1
-122.3368905,47.61044025,1
-122.3368905,47.61044025,1
-122.3361287,47.61044598,1
-122.3361287,47.61044598,1
-122.339257,47.61051065,1
-122.339257,47.61051065,1
-122.339257,47.61051065,1
-122.339257,47.61051065,1
-122.339257,47.61051065,1
-122.339257,47.61051065,1
-122.339257,47.61051065,1
-122.339257,47.61051065,1
-122.3246816,47.61051608,1
-122.3269997,47.61053317,1
-122.327,47.610535,1
-122.327,47.610535,1
-122.3432583,47.61056881,1
-122.3432583,47.61056881,1
-122.3432583,47.61056881,1
-122.3324493,47.61061143,1
-122.3408978,47.61061932,1
-122.3408978,47.61061932,1
-122.3408978,47.61061932,1
-122.3408978,47.61061932,1
-122.3408978,47.61061932,1
-122.3408978,47.61061932,1
-122.3408978,47.61061932,1
-122.3419595,47.61068201,1
-122.3419595,47.61068201,1
-122.3419595,47.61068201,1
-122.3387017,47.61074277,1
-122.3387017,47.61074277,1
-122.3387017,47.61074277,1
-122.3387017,47.61074277,1
-122.3387017,47.61074277,1
-122.3387017,47.61074277,1
-122.3387,47.610744,1
-122.3387,47.610744,1
-122.3264445,47.61076442,1
-122.328763,47.61078204,1
-122.2975274,47.61078453,1
-122.298833,47.61078998,1
-122.298833,47.61078998,1
-122.298836,47.61079,1
-122.3441233,47.61079035,1
-122.300138,47.6107954,1
-122.300138,47.6107954,1
-122.3014444,47.61080082,1
-122.3014444,47.61080082,1
-122.3014444,47.61080082,1
-122.3027554,47.61080622,1
-122.3027554,47.61080622,1
-122.310178,47.61095293,1
-122.3141316,47.61096838,1
-122.3381467,47.61097516,1
-122.3381467,47.61097516,1
-122.3167791,47.61097885,1
-122.3267705,47.61112223,1
-122.320763,47.61116787,1
-122.3360291,47.61117493,1
-122.3360291,47.61117493,1
-122.3375959,47.61120708,1
-122.3375959,47.61120708,1
-122.3230161,47.6112125,1
-122.32301,47.611214,1
-122.33732,47.61132,1
-122.3373204,47.61132124,1
-122.3373204,47.61132124,1
-122.3373204,47.61132124,1
-122.3373204,47.61132124,1
-122.3373204,47.61132124,1
-122.3373204,47.61132124,1
-122.3411,47.611347,1
-122.3411024,47.61134854,1
-122.3411024,47.61134854,1
-122.3224617,47.61144179,1
-122.3049896,47.61147434,1
-122.3049896,47.61147434,1
-122.3036813,47.61147825,1
-122.34542,47.611557,1
-122.31678,47.61156,1
-122.2988251,47.6115622,1
-122.30078,47.611576,1
-122.3007799,47.61157693,1
-122.301437,47.61158063,1
-122.3256606,47.61158645,1
-122.32566,47.611588,1
-122.3333539,47.61160583,1
-122.3333539,47.61160583,1
-122.3333539,47.61160583,1
-122.3333539,47.61160583,1
-122.3465365,47.61160952,1
-122.3465365,47.61160952,1
-122.2882474,47.61161568,1
-122.2882474,47.61161568,1
-122.306274,47.61163,1
-122.3062749,47.6116306,1
-122.3364861,47.61167143,1
-122.3364861,47.61167143,1
-122.3265418,47.61171114,1
-122.3265418,47.61171114,1
-122.3314461,47.61171146,1
-122.3417552,47.61173058,1
-122.3296707,47.61177482,1
-122.3236685,47.61192641,1
-122.3259876,47.61194125,1
-122.3259876,47.61194125,1
-122.3275509,47.61197566,1
-122.3402422,47.61201358,1
-122.348232,47.61204488,1
-122.3245498,47.61205117,1
-122.3245498,47.61205117,1
-122.3245498,47.61205117,1
-122.3245498,47.61205117,1
-122.3245498,47.61205117,1
-122.3245498,47.61205117,1
-122.3245498,47.61205117,1
-122.3245498,47.61205117,1
-122.3245498,47.61205117,1
-122.3245498,47.61205117,1
-122.3338081,47.61210339,1
-122.3338081,47.61210339,1
-122.3231148,47.61215713,1
-122.3231148,47.61215713,1
-122.3231148,47.61215713,1
-122.3088636,47.612219,1
-122.31017,47.61222,1
-122.3445627,47.61222186,1
-122.3445627,47.61222186,1
-122.3445627,47.61222186,1
-122.3445627,47.61222186,1
-122.3445627,47.61222186,1
-122.3445627,47.61222186,1
-122.3445627,47.61222186,1
-122.3445627,47.61222186,1
-122.3445627,47.61222186,1
-122.3445627,47.61222186,1
-122.3101706,47.61222254,1
-122.3127936,47.61222962,1
-122.3001187,47.61225499,1
-122.33001,47.61225996,1
-122.33001,47.61225996,1
-122.33001,47.61225996,1
-122.33001,47.61226,1
-122.3014251,47.61226356,1
-122.2903789,47.6122666,1
-122.29621,47.612278,1
-122.2962123,47.61227923,1
-122.3387343,47.61229157,1
-122.3387343,47.61229157,1
-122.346725,47.612328,1
-122.3408946,47.61239733,1
-122.3225291,47.61240581,1
-122.3379681,47.61242345,1
-122.3488822,47.61243015,1
-122.3264356,47.61245119,1
-122.3280059,47.61247138,1
-122.32344,47.612514,1
-122.3234392,47.61251558,1
-122.3234392,47.61251558,1
-122.3452152,47.61260598,1
-122.3452152,47.61260598,1
-122.3373947,47.612663,1
-122.3312687,47.61267723,1
-122.3393827,47.61267823,1
-122.3473755,47.61270888,1
-122.3473755,47.61270888,1
-122.341545,47.61278,1
-122.3415426,47.61278241,1
-122.3415426,47.61278241,1
-122.3415426,47.61278241,1
-122.3495358,47.61281447,1
-122.3337075,47.6128322,1
-122.3337075,47.6128322,1
-122.3337075,47.6128322,1
-122.3337075,47.6128322,1
-122.3337075,47.6128322,1
-122.2887594,47.61288315,1
-122.2893088,47.61288535,1
-122.343703,47.61288656,1
-122.343703,47.61288656,1
-122.343703,47.61288656,1
-122.3088624,47.61289946,1
-122.3088624,47.61289946,1
-122.31548,47.612907,1
-122.3062472,47.61290866,1
-122.3148242,47.61291272,1
-122.3148242,47.61291272,1
-122.3134736,47.61291457,1
-122.31743,47.612915,1
-122.31743,47.612915,1
-122.31348,47.612915,1
-122.3141708,47.6129155,1
-122.3141708,47.6129155,1
-122.3141708,47.6129155,1
-122.3141708,47.6129155,1
-122.3141708,47.6129155,1
-122.3141708,47.6129155,1
-122.3174276,47.61291561,1
-122.3174276,47.61291561,1
-122.30429,47.612926,1
-122.3042924,47.6129272,1
-122.3181249,47.61292978,1
-122.2988069,47.61293069,1
-122.2994584,47.61293413,1
-122.2994584,47.61293413,1
-122.2994584,47.61293413,1
-122.2994584,47.61293413,1
-122.3187785,47.61293564,1
-122.3194349,47.61293736,1
-122.3194349,47.61293736,1
-122.29685,47.612938,1
-122.296196,47.612938,1
-122.2968497,47.6129381,1
-122.3447833,47.61293884,1
-122.3447833,47.61293884,1
-122.3447833,47.61293884,1
-122.3447833,47.61293884,1
-122.3027121,47.61294065,1
-122.3027121,47.61294065,1
-122.3027121,47.61294065,1
-122.3027121,47.61294065,1
-122.3196458,47.6129415,1
-122.3196458,47.6129415,1
-122.3196458,47.6129415,1
-122.3196458,47.6129415,1
-122.3196458,47.6129415,1
-122.300764,47.61294162,1
-122.3198608,47.61294277,1
-122.2949684,47.61295618,1
-122.328459,47.61296907,1
-122.3212581,47.61297213,1
-122.3220963,47.61298483,1
-122.3234426,47.6129864,1
-122.325462,47.61298736,1
-122.3249511,47.61298797,1
-122.323944,47.612988,1
-122.32344,47.612988,1
-122.34586,47.61299,1
-122.34586,47.61299,1
-122.34586,47.61299,1
-122.34586,47.61299,1
-122.34586,47.61299,1
-122.34586,47.61299,1
-122.3458631,47.61299081,1
-122.3458631,47.61299081,1
-122.3458631,47.61299081,1
-122.3458631,47.61299081,1
-122.3458631,47.61299081,1
-122.3458631,47.61299081,1
-122.3458631,47.61299081,1
-122.3458631,47.61299081,1
-122.3458631,47.61299081,1
-122.3458631,47.61299081,1
-122.3458631,47.61299081,1
